product_id,review_title,description,author,rating,date,pros,cons,author_profession,author_industry,author_duration
apteco_faststats,Awesome Train of thought,Long-standing advocate of a platform which should be an essential in your IT stack.,Nigel M.,5.0,"November 20, 2023","Superb interface and functionality which supports non-technical and technical users in exploring their data, and creating powerful selections which can be actioned through their campaigning components, across a wide range of channels through multi-faceted journeys.","Not being able to use it in my sleep! Seriously there's not much to dislike. Being able to link all your data into it, and potentially not have a fully relational model on your dataset.",CEO,Information Services,Used the software for: 2+ years
apteco_faststats,Great product that is enabling us to save many hours of analysis work,"Great tool, professional company who really understand the needs of the customer. This tool has enabled us to save hours of time analysing data to really target the right people in our marketing campaigns.",Cara C.,5.0,"November 26, 2020",It an easy to use tool to be able to slice and dice the data in a way we haven't been able to do previously.,Probably the training for the marketing teams to be able to use it. We are reducing the reliance on our data team to enable marketing to own their own data,Project Manager,Events Services,Used the software for: 1-2 years
apteco_faststats,Once trained on it a very powerful tool,,Harrison G.,4.0,"November 20, 2023","Very quick and powerful tool, makes our old CRM System obsolete. Very efficient at extracting selection, and great for analysing data.","Some bits can be clunky, forcing an only statement through the system can draw errors. Also is an expensive luxury",Data Analyst,"Leisure, Travel & Tourism",Used the software for: Less than 6 months
apteco_faststats,Faststats for data analytics within a charity,"My first experience with Faststats was when I joined a charity for the first time working in data selections. within 2 weeks I was using the software without any formal training as it was that simple to pick up, I have trained many people how to use the system and produce high quality outputs without the need to indepth analytical skills or coding experience",L M.,5.0,"December 25, 2023",This is a very user friendly and easy to use system allowing the average user to quickly become proficient in many aspects of data analytics without any advanced coding required,There are a limited amount of visuals to be used within the software directly and it can produce reports however with the addition of Orbit this replaces any of the reporting issues with a very nice and easy to use dashboarding tool,Lead Data and Analytics Manager,Non-Profit Organization Management,Used the software for: 2+ years
apteco_faststats,What a useful piece of software,Great experience.,Mark K.,5.0,"November 26, 2020",Train of thought analysis. We haven't found something we couldn't yet do in the tool. The limit would be the user. Nicely links into existing software / data warehouses. Great support,Can get quite complicated with install / setup. If something goes wrong - it's not an easy fix yourself - pretty much always need support.,Director of Operations,Marketing and Advertising,Used the software for: 2+ years
apteco_faststats,Great support and implementation ,,Katie A.,5.0,"November 26, 2020","We are increasing data upload frequency, and the support from Apteco has been brilliant, we also integrated with a new ESP this year which required additional help from the Apteco team and they worked to get this resolved for us as soon as possible. Data analysis capabilities are brilliant.","It is a very involved piece of software, which is great, but training to learn how to use it is definitely beneficial to maximising what you get out of it.",Direct Marketing Manager,Marketing and Advertising,Used the software for: 2+ years
apteco_faststats,FastStats Review,,Jennifer J.,4.0,"November 26, 2020",I like that they are integrated with the email platform that we use and I like the simplicity of the software.,Would be good if there will be like a history of changes/updates made in a certain folder inside the FastStats so that we can track who have deleted or accidentally move a file.,Senior Contact Strategy Executive,Publishing,Used the software for: 2+ years
apteco_faststats,Really enjoy using Fast Stats,"A great product, had great training for it and looking forward to learning more.",Christine B.,5.0,"November 26, 2020","Fantastic product and looking forward to using People Stage next year. I'm a new user this year, new to Cats Protection, but really enjoying getting to know it.",Sometimes I find it too easy to accidentally move things into different folders and lose them!,Miss,Non-Profit Organization Management,Used the software for: 2+ years
apteco_faststats,Improvement to our reports and data life!,,Grazi B.,5.0,"November 26, 2020","It's very easy to use, it gets the information from 1000s of records super fast, you can easily then do tables, graphs, create spreadsheets or web pages that will be refreshed automatically with new data!",I can't think of anything.,Database Manager,Non-Profit Organization Management,Used the software for: 1-2 years
