product_id,review_title,description,author,rating,date,pros,cons,author_profession,author_industry,author_duration
valutico,Terrific tool for investment banking,"Since starting to work with Valutico in 2021, we have had only the best service experiences with their staff.",Frank W.,5.0,"March 10, 2024","As part of investment banking projects, we develop valuations to help clients plan transaction negotiations. Valutico makes it easy for our analysts and bankers to create thoughtful, efficient valuation analyses and export attractive graphical summaries of their work.",No complaints about the software or service. We really like it.,Managing Partner,Financial Services,Used the software for: 2+ years
valutico,Keep up the good work,It has been a very pleasent surprise and keeps developing new tools,Christopher B.,5.0,"January 13, 2024",The personalized customer support and attention that your team provides to us. Thanks for everything Sebastian!,That you don't help us to estimate the Fair Value of debt instruments... please try to get some of that i am sure that S&P could provide data of interest rates nd value of debt instruments,Director,Accounting,Used the software for: 1-2 years
valutico,Buyer Beware,We signed up on the basis that we would try for 12 months and see how it went. We advised that we weren't renewing only to be told that we hadn't notified Valutico within a certain timeframe and had to pay another 12 month subscription. This wasn't highlighted to us on signing up. They have hounded us as a small business for over 6 months including engaging debt collectors. In my view this is sneaky selling practices - wouldn't recommend it to anyone.,Tracy K.,1.0,"December 23, 2024",Prefer to use Excel - nothing else to add here other than using up minimum word count.,It didn't suit our small practice. My team much prefer working in Excel where they have a strong understanding of where figures are being drawn from - particularly when preparing expert reports.,Director,Accounting,Used the software for: 6-12 months
valutico,Valutico Review,The positives far outweigh the negatives,Ben D.,4.0,"February 29, 2024",The similar transactions feature when looking for comparable transactions is very helpful,Not being able to see the multiple of a transaction until it is added to my transaction list,Analyst,Banking,Used the software for: 6-12 months
valutico,Reviewwwwww,It allows you to deliver impactful and (almost) bullet-proof documents. I just recommend to add another valuation methodology: DCF with Terminal Value calculated not through GG perpetuity buth through EV and Equity multiples.,Cesare C.,4.0,"February 23, 2024","I like having a full centralized dataset of transaction and market data provided by several illustrious suppliers which are usually unaccessible due to their cost as it strenghtens the assumptions made while interacting with a counterparty. Also, the possibility to build business plans and consequential valuation, with no forecasted company data at all, relying on industry benchmarks.","Valuation range is usually really broad when adopting multiple methods and it needs high focus and knowledge in understanding what to choose and what to avoid. Anyway, I think it is a necessary condition otherwise anyone could be an analyst. :)",Financial Analyst,Financial Services,Used the software for: Less than 6 months
valutico,An excellent ally to make company evaluations more effective and efficient,"Overall my experience with Valutico has been very positive because it has allowed me to be more productive in the evaluation processes. I must also highlight the excellent customer support both in the initial phases and in the subsequent ones, where there is a constant attention to collecting feedback to understand where the program can be improved, an aspect that is not at all obvious.",Gianluca R.,4.0,"May 26, 2025","For those who deal with evaluations with a certain frequency, valutico offers a series of very useful tools that make the work more efficient and more precise, guaranteeing overall a higher quality of the output. The program contains a detailed theoretical manual that analytically explains each phase of the evaluation carried out by the program, which is very useful for understanding how certain results were obtained. At the end of the evaluation it is possible to prepare a presentation in power point, and in other formats, which, among other things, allows you to save a lot of time compared to the ""classic"" methods that require you to prepare the presentation from scratch.","Some features are still limited and not easy to use. It would also be convenient to integrate the database, which is already very complete, with other information such as royalty rates.",Chartered Accountant,Accounting,Used the software for: 1-2 years
valutico,Valutico - review - Mick Beinsen,The ratings work well and the interface is user-friendly.,Mick B.,4.0,"December 17, 2024",I mainly use the tool for using multiples of a peer group. This works pretty well and smoothly.,"The filtering options are not optimal. When I search for companies for a peer group, I have different filter criteria (industry codes) than when I create a new rating, for example. I don't like that.",Senior Associate,Investment Banking,Used the software for: 1-2 years
valutico,"Easy to use, saves time on in house valuations",,Verified Reviewer,5.0,"February 23, 2024","Draws from S&P Capital IQ, charts Ev-Equity bridge, allows for inputting your own projections, customisability of the report, decent database of precedent transactions (S&P)",Not much to dislike. Overall great experience!,Senior Analyst,Financial Services,Used the software for: Less than 6 months
valutico,External valuation tool,,Verified Reviewer,5.0,"May 31, 2023","+ very easy to use, to take in hand+ access to a wide range of valuation methods and peers data+ based on the description of the compagny (sectors...) the system proposes a list of potential peers and transactions to help you to refine the selection","None, the team/CRM/help desk assist when necessary","Director, Conducting Officer",Investment Management,Used the software for: 6-12 months
valutico,Powerful addition to my M&A toolkit,It allows my consulting practice to offer a more in depth counsel on M&A before having to route my clients to a banker and give us both a very good foundation in a very short time. Onboarding was simple and the support chatbot solves the occasional tech issue rapidly enough,Verified Reviewer,5.0,"July 13, 2021","For users like me who don't perform valuation very often it provides enough guidance where needed to remain on track with best practices, without removing my ability to tailor the approach and impart professional judgment. Automated reports save a ton of time and the inclusion of market data with full transparency gives my clients confidence in the inputs","Ideally an Excel export would be great, there are times where I'd like to continue my work in Excel rather than on the platform itself",CEO,Management Consulting,Used the software for: 6-12 months
valutico,Efficienza e struttura per valutazioni su larga scala,"Strumento efficace per velocizzare e strutturare analisi valutative, utile soprattutto in progetti multi-company. Va integrato con giudizio analitico..",Riccardo M.,5.0,"May 7, 2025","Struttura modulare chiara, ottimo supporto nella selezione dei peer e nella costruzione di analisi multipli e DCF. Workflow fluido anche su portafogli numerosi, con output coerenti e personalizzabili.","Alcune metriche o segmentazioni settoriali richiederebbero un maggior livello di dettaglio, in particolare per il mercato europeo mid-market, dove l’accesso ai dati può essere più frammentato. Inoltre, in contesti dove serve calibrare in modo preciso i multipli sulla base di specifici benchmark qualitativi o illiquidità di mercato, può essere necessario intervenire manualmente, con un certo dispendio di tempo.",Alternative Investment Analyst,Financial Services,Used the software for: 1-2 years
valutico,Valoración muy buena,,Verified Reviewer,5.0,"May 3, 2023",La calidad de atencion y el profesionalismo,"Nada, estoy completamente a gusto con todo lo que he recibido",Asesor,Import and Export,Used the software for: 1-2 years
valutico,"Its a really nice platform, usefull to get an overview of a valuation in different segments",,Juan Martín T.,4.0,"February 20, 2024",Very easy to use and customizable for different users,It has a lot of transactions without significant multiples,Corporate Finance Advisor,Financial Services,Used the software for: Less than 6 months
valutico,Para Biscay 360 Valutico fue buena elección,"Biscay 360 es una empresa de consultoría empresarial en el País Vasco y resto del Norte de España. Para nosotros contar con herramientas que nos ayuden a dar un mejor servicio a los clientes es fundamental y estamos en permanente proceso de mejora. Valutico nos ofrece precisamente eso que buscamos. Para nosotros ha sido una herramienta que nos ha ayudado como soporte en nuestras operaciones de M&A. Seguimos utilizando nuestra metodología de valoración, pero la complementamos con la completa información que aporta Valutico y contrastamos los resultados. Como toda herramienta, requiere de un periodo de aprendizaje y en ello, otro de los positivos aspectos de Valutico es el acompañamiento que hemos recibido de Sebastián, nuestro account manager. Valutico se ha transformado para nosotros en una herramienta muy flexible en la gestión de los parámetros de valoración usados, muy amplia en cuanto a la información transaccional que facilita y muy operativa en cuanto a la preparación de informes para clientes se refiere. 12 meses después podemos decir que su elección fue un acierto para nosotros",Javier S.,5.0,"March 26, 2025","Valutico es una herramienta que nos ayuda a dar un mejor servicio a los clientes. Nos ayuda a dar soporte en nuestras operaciones de M&A. Complementa y contrasta nuestra metodología propia de valoración. Es muy flexible en la gestión de los parámetros de valoración usados, muy amplia en cuanto a la información transaccional que facilita y muy operativa en cuanto a la preparación de informes para clientes se refiere. Nuestro account manager (Sebastián) nos ha ayudado en todo el aprendizaje necesario.","No es una desventaja como tal, pero sí es cierto que requiere un periodo de aprendizaje intenso por la flexibilidad de la herramienta y por lo tanto la cantidad de parámetros que se pueden y deben considerar.",Socio Área Corporate,Management Consulting,Used the software for: 1-2 years
valutico,Uno strumento intuitivo e rapido per la valutazione aziendale,"La mia esperienza complessiva è sicuramente positiva, utilizzo Valutico per costruire rapidamente modelli di valutazione professionali. Lo consiglierei a chiunque abbia la necessità di stimare il valore aziendale di molteplici società.",Enrico Z.,4.0,"April 9, 2025","Valutico è intuitivo e user-friendly, offre la possibilità di generare rapidamente valutazioni aziendali utilizzando diversi metodi (DCF, multipli di mercato, transazioni comparabili ecc.). L’interfaccia è ben strutturata, la sezione relativa alla ricerca e selezione di aziende comparabili è particolarmente utile per costruire panel di società comparabili ed estrapolarne i dati principali. Il supporto clienti è veloce e competente.",La sezione relativa ai dati di transazioni comparabili potrebbe essere migliorata in quanto non si trovano molte operazioni.,Valuation Analyst,Financial Services,Used the software for: 1-2 years
valutico,The data you want and more,,Roxanne R.,5.0,"April 17, 2024",Fantastic support team who are experts in their user experience and knowledge.,"It's best use is for larger enterprises, not relevant to the small business community.",Founder,International Trade and Development,Used the software for: 2+ years
valutico,Breeze Corporate Finance Review,,Phil E.,5.0,"January 24, 2024",We have used the product multiple times already and have found that it provides clients with the comfort that their companies are likely to be valued a a price that is of interest to them. It provides significant detail where required for the clients. Provides us with a comprehensive comparison against our other research within the sector.,The 4:3 documents are not the most visually appealing.,Assistant Manager,Accounting,Used the software for: Less than 6 months
